id,codigo,descripcion,marca,precio_actual,precio_actualizado
43379,R86701070O,CUBIERTA TRAS DER LUNETA ORIG MEGANE BIC,RN,"7953,0","9145,95"
43380,R86701071O,CUBIERTA ESPEJO EXT DER ORIG MEGANE,RN,"13891,0","15974,65"
43381,R86701072O,CUBIERTA FUSILERA LAT IZQ ORIG LAGUNA,RN,"4002,0","4602,3"
43382,R86701074O,CUBIERTA ACOPLAMIENTO ORIG KOLEOS,RN,"120827,0","138951,05"
43383,R86701076O,CUBIERTA TAPIZADO PUERTA DER ORIG COUPE MEGANE,RN,"5087,0","5850,05"
43384,R86701078O,CUBIERTA TRAS IZQ BAUL ORIG MEGANE BIC,RN,"12051,0","13858,65"
43385,R86701084O,CUBIERTA PLAS.INT PASARR.DER. ORIG MEGANE,RN,"22798,0","26217,7"
43386,R86701090O,COBERTOR PLASTICO INTERIOR ORIG SYMBOL,RN,"14581,0","16768,15"
43387,R86701091O,JGO CUBIERTA PLAST LAT BAJO BUTACA DEL ORIG SYMBOL,RN,"9149,0","10521,35"
43388,R86701092O,CUBIERTA PLASTICO ORIG SYMBOL,RN,"14581,0","16768,15"
43389,R86701095O,CUBIERTA ZOCALO INT.IZQ. ORIG MASTER II,RN,"56673,4","65174,41"
43390,R86701096O,CUBIERTA PLAST BRAZO LAVAP ORIG SCENIC II,RN,"35616,0","40958,4"
43391,R86701099O,CUBIERTA SOP ESPEJO EXT IZQ  ORIG TRAFIC,RN,"11615,0","13357,25"
43392,R867010A1O,CUBIERTA PTA. ORIG EXPRESS,RN,"5706,0","6561,9"
43393,R867011B3O,FUNDA ASIENTOS TRAS ORIG,RN,"208359,0","239612,85"
43394,R86701103O,MOLDURA INF PARAGOLPE DEL ORIG KANGOO SPORTWAY /18,RN,"189897,0","218381,55"
43395,R86701105O,CUBIERTA PLAST BAJO MOTOR ORIG KOLEOS,RN,"281465,0","323684,75"
43396,R86701101O,CUBIERTAS PLAST SUP TABLERO ORIG MEGANE,RN,"12059,0","13867,85"
43397,R86701110O,COBERTURA PLAST INT PARANT CENT CLIO II,RN,"32344,0","37195,6"
43398,R86701113O,TAPIZADO ASIENTO DEL IZQ ORIG MEGANE II,RN,"146191,0","168119,65"
43399,R86701115O,TAPIZADO ASIENTO TRAS ORIG KANGOO,RN,"12086,0","13898,9"
43400,R86701118O,TAPIZADO ASIENTO TRAS ORIG L/DER CLIO II,RN,"157093,0","180656,95"
43401,R8670111-O,ALFOMBRA BAUL ORIG SCENIC,RN,"57891,4","66575,11"
43402,R86701123O,REVEST LAT INT IZQ L/GUARDABARRO ORIG MASTER III,RN,"151648,0","174395,2"
43403,R86701124O,TAPIZADO RESPALDO ASIENTO TRAS ORIG KANGOO,RN,"55966,4","64361,36"
43404,R86701128O,TAPIZADO RESP ASIENTO TRAS L/DER ORIG LOG/SAND,RN,"5449,0","6266,35"
43405,R86701130O,CUBIERTA PARANTE GUIA CINT L/IZQ ORIG CLIO II,RN,"2579,0","2965,85"
43406,R86701135O,COBERTURA PLAST PARANTE CENT ORIG SCENIC,RN,"43483,0","50005,45"
43407,R86701138O,COBERTURA ESTRIBERA IZQ ORIG EXPRESS,RN,"14266,0","16405,9"
43408,R86701139O,TAPIZADO RESP ASIENTO DEL IZQ ORIG MEGANE II,RN,"140230,0","161264,5"
43409,R86701140O,COBERTURA BAJADA PTA TRAS IZQ ORIG R19,RN,"5534,0","6364,1"
43410,R86701141O,TAPIZADO ASIENTO DEL DER ORIG MEGANE II,RN,"152719,0","175626,85"
43411,R86701142O,COBERTURA PLAST INT ZOCALO IZQ ORIG CLIO (FASE3),RN,"17861,0","20540,15"
43412,R86701144O,COBERTURA PLAST INT ZOCALO TRAS IZQ ORIG SCENIC,RN,"34302,0","39447,3"
43413,R86701146O,COBERTURA  PARANT INF DEL DER X2 ORIG MASTER II,RN,"18905,0","21740,75"
43414,R86701147O,COBERTURA PLAST PARANT PARABRISA DEL DER ORIG CLIO,RN,"5054,0","5812,1"
43415,R86701148O,COBERTURA PLAST PARANT PARAB DEL IZQ MEGANE II,RN,"10351,0","11903,65"
43416,R86701150O,CANALIZADOR PLAST MAZO CABLE MOTOR ORIG R19,RN,"2130,0","2449,5"
43417,R86701155O,COBERTURA PLAST DEFLECTOR L/DER ORIG LOG/SAND II,RN,"1498,0","1722,7"
43418,R86701159O,COBERTURA PLAST ZOCALO DEL DER ORIG SYMBOL,RN,"6303,0","7248,45"
43419,R86701160O,TAPA EMB PUNT ZOCALO DEL IZQ ORIG KOLEOS,RN,"13287,0","15280,05"
43420,R86701164O,COBERT PLAST PARANTE CENT IZQ ORIG FLUENCE,RN,"10706,0","12311,9"
43421,R86701166O,SOPORTE DER BANDEJA TRASERA ORIG KANGOO,RN,"14480,0","16652,0"
43422,R86701168O,COBERT PLAST PARANT PARABRISA IZQ ORIG CAPTUR,RN,"43048,0","49505,2"
43423,R86701169O,COBERTURA PLAST PARANT TRAS IZQ ORIG DUSTER,RN,"5223,0","6006,45"
43424,R86701171O,COBERT PLAST INT BAUL ORIG SCENIC,RN,"5163,0","5937,45"
43425,R86701174O,COBERTURA PLAST ZOCALO INT DER ORIG FLUENCE,RN,"12030,0","13834,5"
43426,R86701177O,CUBIERTA PLAST BAJO VOLANTE DIR ORIG FLUENCE,RN,"5118,0","5885,7"
43427,R86701178O,COB PLAST PARANT PARABRISA DEL IZQ ORIG SCENIC,RN,"40506,0","46581,9"
43428,R8670117-O,COBERTURA PLAST CENT BAUL ORIG LAGUNA,RN,"40862,0","46991,3"
43429,R86701181O,CUBIERTA PLAST ZOCALO TRAS IZQ ORIG CLIO II,RN,"14528,0","16707,2"
43430,R86701182O,COB PLAST PARABRISA L/DER ORIG MASTER II,RN,"18081,0","20793,15"
43431,R8670118-O,COBERTURA PLAST INT ZOCALO DEL DER ORIG MEGANE 99/,RN,"32344,0","37195,6"
43432,R86701190O,COB PLAST PARANTE CENT SUP DER ORIG CLIO II,RN,"11283,0","12975,45"
43433,R86701192O,MOLDURA CENTRAL TAPA BAUL ORIG MEGANE 4 PTAS,RN,"33424,0","38437,6"
43434,R86701197O,COBERT PLAST PARANT PARABRISA IZQ ORIG CLIO II,RN,"4368,0","5023,2"
43435,R86701199O,COBERTURA PLAST PARANTE CENT DER SUP ORIG KOLEOS,RN,"32001,0","36801,15"
43436,R867011A1O,ZOCALO PLAST PTON TRAS IZQ ORIG DOKKER,RN,"26534,0","30514,1"
43437,R867011A8O,SOP LAT.TRAS.IZQ. ORIG MEGANE,RN,"8331,0","9580,65"
43438,R867011A9O,SOPORTE FILTRO COMBUSTIBLE ORIG  F9Q TODOS,RN,"48913,2","56250,18"
43439,R867011--O,BOLSILLO PTA DEL IZQ ORIGINAL MEGANE COUPE,RN,"38654,0","44452,1"
43440,R86701201O,EMBELLECEDOR CENTRAL PANEL INST ORIG DUSTER,RN,"15243,0","17529,45"
43441,R86701204O,REVESTIMIENTO PANEL PTA ORIG KOLEOS,RN,"144291,0","165934,65"
43442,R86701211O,REFUERZO PARANT PARABRISA DER ORIG DUSTER,RN,"18292,0","21035,8"
43443,R86701212O,COBERT PLAST PARANT PARABRISA DER ORIG LOG/SAND,RN,"21655,0","24903,25"
43444,R86701214O,TAPA LAT IZQ PANEL INST ORIG FLUENCE,RN,"7833,0","9007,95"
43445,R86701215O,TAPIZADO RESP ASIENTO DEL DER ORIG DUSTER,RN,"60670,4","69770,96"
43446,R86701218O,TIRANTE PROTECCION DEL DER ORIG CLIO II,RN,"10901,0","12536,15"
43447,R86701220O,COBERT PLAST PARANTE DEL DER PARAB ORIG CAPTUR,RN,"43553,0","50085,95"
43448,R86701225O,TAPIZADO LAT DER BAUL ORIG CLIO II,RN,"48069,7","55280,16"
43449,R86701228O,CUBIERTA PLAST PARANTE CENT DER ORIG MASTER III,RN,"46044,0","52950,6"
43450,R86701229O,BOLSILLO PTA DEL DER ORIG MASTER II,RN,"22567,0","25952,05"
43451,R86701232O,COBERTURA PLAST DER PARANTE CENT ORIG CLIO II,RN,"41263,0","47452,45"
43452,R86701235O,SOPORTE LAT DER BANDEJA BAJOLUNETA ORIG DUSTER,RN,"8595,0","9884,25"
43453,R86701240O,GAVETA  C/TAPA CENT TABLERO ORIG SCENIC,RN,"194330,0","223479,5"
43454,R86701241O,GUANTERA PUERTA DEL DER ORIG MEGANE,RN,"12838,98","14764,83"
43455,R86701242O,COBERTURA PLAST INT ZOCALO DEL IZQ ORIG CLIO II,RN,"16579,0","19065,85"
43456,R86701243O,COBERTURA PLAST PARANTE CENT INF DER ORIG FLUENCE,RN,"45715,6","52572,94"
43457,R86701245O,SOPORTE IZQ BAND PORTA OBJETOS TECHO ORIG KANGOO,RN,"928,0","1067,2"
43458,R86701248O,COBERTURA PLAST INT PARANTE CENT IZQ ORIG KOLEOS,RN,"172793,0","198711,95"
43459,R86701249O,MOLD GAVETA APOYA BRAZO PTA DEL DER ORIG MEGANE,RN,"1159,0","1332,85"
43460,R86701252O,REVESTIMIENTO LATER DER TECHO TRAS ORIG MASTER III,RN,"20389,64","23448,09"
43461,R86701255O,TAPIZADO ASIENTO ORIG CLIO II,RN,"16323,0","18771,45"
43462,R86701260O,TAPIZ RESPALDO ASTO TRAS ORIG,RN,"31459,0","36177,85"
43463,R86701262O,TAPIZADO .ESP.TRA 2/3 FL ORIG,RN,"12986,0","14933,9"
43464,R86701263O,TAPIZADO ALMOHADILLA DEL ORIG,RN,"317949,0","365641,35"
43465,R86701264O,TAPIZADO ALMOHADON ORIG,RN,"44659,3","51358,2"
43466,R86701270O,TAPIZADO ASIENTO DEL IZQ ORIG,RN,"121202,0","139382,3"
43467,R86701271O,TAPIZADO ASIENTO ORIG,RN,"20391,0","23449,65"
43468,R86701273O,TAPIZADO ASIENTO ORIG,RN,"49727,3","57186,4"
43469,R86701277O,TAPIZADO ASIENTO ORIG,RN,"191120,0","219788,0"
43470,R86701278O,TAPIZADO ASIENTO ORIG,RN,"25424,0","29237,6"
43471,R86701281O,TAPIZADO ASIENTO TRAS ORIG,RN,"36423,0","41886,45"
43472,R86701284O,TAPIZADO ASTO CONDUCTOR Y ORIG,RN,"101409,0","116620,35"
43473,R86701285O,TAPIZADO ASTO DEL DER ORIG,RN,"10519,0","12096,85"
43474,R86701286O,TAPIZADO ASTO DEL DER ORIG,RN,"3258,0","3746,7"
43475,R86701287O,TAPIZADO ASTO DEL DER ORIG,RN,"344149,0","395771,35"
43476,R86701288O,TAPIZADO ASTO DEL IZQ ORIG,RN,"51916,2","59703,63"
43477,R86701289O,TAPIZADO ASTO DEL IZQ ORIG,RN,"3383,0","3890,45"
43478,R8670128-O,REVESTIMIENTO INT DER VIDRIADO MASTER II,RN,"31543,0","36274,45"
43479,R86701290O,TAPIZADO ASTO ORIG,RN,"306686,0","352688,9"
43480,R86701294O,TAPIZADO ASTOS DEL ORIG,RN,"29068,0","33428,2"
43481,R86701295O,TAPIZADO DD CON MECANISMO ORIG,RN,"371760,0","427524,0"
43482,R8670129-O,COBERTURA PLAST ZOCALO DEL IZQ ORIG MASTER II,RN,"28370,0","32625,5"
43483,R867012A5O,EMBELLECEDOR TRAS IZQ TECHO ORIG LATITUD,RN,"9889,99","11373,49"
43484,R86701300O,PANEL PLAST LAT DER BAUL ORIG,RN,"18455,0","21223,25"
43485,R86701304O,TAPIZADO ORIG,RN,"35384,0","40691,6"
43486,R86701305O,TAPIZADO ORIG,RN,"26908,0","30944,2"
43487,R86701308O,TAPIZADO RESP DEL ORIG,RN,"59514,7","68441,91"
43488,R86701310O,TAPIZADO RESPALDO 2/3 ORIG,RN,"38839,5","44665,43"
43489,R86701311O,TAPIZADO RESPALDO ASTO ORIG,RN,"49698,0","57152,7"
43490,R86701316O,TAPIZADO RESPALDO DEL ORIG,RN,"155619,0","178961,85"
43491,R86701319O,TAPIZADO RESPALDO DEL ORIG,RN,"258290,0","297033,5"
43492,R86701320O,TAPIZADO RESPALDO DER ORIG,RN,"114974,0","132220,1"
43493,R86701321O,TAPIZADO RESPALDO ORIG,RN,"40835,0","46960,25"
43494,R86701322O,TAPIZADO RESPALDO ORIG,RN,"103818,0","119390,7"
43495,R86701323O,TAPIZADO RESPALDO ORIG,RN,"316378,0","363834,7"
43496,R86701325O,TAPIZADO RESPALDO TRAS ORIG,RN,"42687,4","49090,51"
43497,R86701326O,TAPIZADO RESPALDO TRAS ORIG,RN,"64379,0","74035,85"
43498,R86701327O,TAPIZADO SENTADERA ORIG,RN,"207005,0","238055,75"
43499,R86701328O,RELLENO ASIENTO ORIG,RN,"132515,0","152392,25"
43500,R86701330O,FUNDA DE COJIN DE ASIENTO TRASERO ORIG,RN,"60471,6","69542,34"
43501,R86701333O,FUNDA COJIN SJ FRONTAL L ORIG,RN,"19346,0","22247,9"
43502,R86701334O,FUNDA DE COJIN DE ASIENTO TRASERO ORIG,RN,"14938,0","17178,7"
43503,R86701339O,CUBIERTA ASTO DEL IZQ ORIG,RN,"190208,0","218739,2"
43504,R86701342O,CUBIERTA  ASTO LED ORIG,RN,"37675,0","43326,25"
43505,R86701343O,CUBIERTA  ASTO LED ORIG,RN,"143858,0","165436,7"
43506,R86701345O,CUBIERTA  COJIN FRONTAL R ORIG,RN,"17004,0","19554,6"
43507,R86701349O,CUBIERTA  DE ESPALDA ORIG,RN,"39836,0","45811,4"
43508,R86701350O,CUBIERTA  DE SOPORTE ORIG,RN,"14019,0","16121,85"
43509,R86701352O,CUBIERTA  DEL RESPALDO DEL ASIENTO ORIG,RN,"44158,1","50781,82"
43510,R86701353O,CUBIERTA  RESPALDO G 2EM ORIG,RN,"8495,0","9769,25"
43511,R86701355O,CUBIERTA  RESPONSABLE DE ASTO DEL DER ORIG,RN,"137981,0","158678,15"
43512,R86701356O,CUBIERTA  GRIS X5U ORIG,RN,"20310,0","23356,5"
43513,R86701361O,CUBIERTA  ALMOHADON TRA ORIG,RN,"190208,0","218739,2"
43514,R86701362O,CUBIERTA  ASIENTO 2/3 ORIG,RN,"5909,0","6795,35"
43515,R86701364O,CUBIERTA  ASIENTO TRASE ORIG,RN,"202534,0","232914,1"
43516,R86701366O,CUBIERTA  RESP DEL ORIG,RN,"33587,0","38625,05"
43517,R86701367O,CUBIERTA  RESP DEL ORIG,RN,"116416,0","133878,4"
43518,R86701370O,CUBIERTA  RESP.TRAS.DER ORIG,RN,"30160,0","34684,0"
43519,R86701371O,CUBIERTA  RESP.TRAS.IZQ ORIG,RN,"22941,0","26382,15"
43520,R86701373O,CUBIERTA  RESPAL ASTO I ORIG,RN,"298149,0","342871,35"
43521,R86701374O,CUBIERTA  RESPALDO 1/1 ORIG,RN,"19241,0","22127,15"
43522,R86701376O,CUBIERTA  RESPALDO 1/3 ORIG,RN,"7608,0","8749,2"
43523,R86701382O,CUBIERTA  RESPALDO ASIA ORIG,RN,"36468,6","41938,89"
43524,R86701383O,CUBIERTA  RESPALDO ASTO ORIG,RN,"120265,0","138304,75"
43525,R86701385O,CUBIERTA  ASTO DEL DER ORIG,RN,"63600,6","73140,69"
43526,R86701386O,CUBIERTA  ASTO DEL IZQ ORIG,RN,"311395,0","358104,25"
43527,R86701388O,CUBIERTA  ORIG,RN,"40034,4","46039,56"
43528,R86701390O,CUBIERTA  RESP ASTO DEL ORIG,RN,"249890,0","287373,5"
43529,R86701393O,COBERT.RESP.ASTO.TRAS.IZQ ORIG,RN,"109986,0","126483,9"
43530,R86701394O,COBERTURA ALM.BUTAC.DER. ORIG,RN,"8368,0","9623,2"
43531,R86701397O,COBERTURA ASIENTO DELANTE ORIG,RN,"112752,0","129664,8"
43532,R86701398O,COBERTURA ASIENTO TRASERO ORIG,RN,"42322,7","48671,11"
43533,R86701399O,COBERTURA ASIENTO TRASERO ORIG,RN,"149538,0","171968,7"
43534,R86701402O,COBERTURA INT.ESP.RET.EXT ORIG,RN,"4289,0","4932,35"
43535,R86701404O,HERRAMIENTA INST VIDRIO(CAR.1528) ORIG KANG/CLIOII,RN,"9609,0","11050,35"
43536,R86701407O,COJIN ASIENTO DEL DER ORIG,RN,"101780,0","117047,0"
43537,R86701408O,"AMORTIGUADOR DEL ""MOTRIO"" ORIG FORD-FIERTA/COURIER",RN,"7517,0","8644,55"
43538,R86701409O,COJIN RESPALDO DER ORIG,RN,"17938,0","20628,7"
43539,R86701410O,COJIN RESPALDO IZQ ORIG,RN,"36047,0","41454,05"
43540,R86701412O,COJIN RESPALDO TRAS DER ORIG,RN,"34266,0","39405,9"
43541,R86701416O,CUBERTURA ALM.TRAS.E2 ORIG,RN,"16656,0","19154,4"
43542,R86701417O,CUBERTURA ALMAOHA ASTO TR ORIG,RN,"37040,0","42596,0"
43543,R86701420O,CUBERTURA ALMOH ASTO TRAS ORIG,RN,"54048,4","62155,66"
43544,R86701423O,CUBERTURA ALMOHAD ASTO TR ORIG,RN,"23704,0","27259,6"
43545,R86701424O,CUBERTURA ALMOHAD ASTO TR ORIG,RN,"59397,8","68307,47"
43546,R86701426O,CUBERTURA ALMOHAD ASTO TR ORIG,RN,"51720,2","59478,23"
43547,R86701427O,CUBERTURA ALMOHAD.1/1 TRA ORIG,RN,"173980,0","200077,0"
43548,R86701429O,CUBERTURA ALMOHADON ASIATICA ORIG,RN,"12881,0","14813,15"
43549,R86701430O,CUBERTURA ALMOHADON ASIATICA ORIG,RN,"50183,0","57710,45"
43550,R86701433O,CUBERTURA ALMOHADON ASTO ORIG,RN,"261653,0","300900,95"
43551,R86701436O,CUBERTURA ALMOHADON ASTO ORIG,RN,"221263,0","254452,45"
43552,R86701437O,CUBERTURA ALMOHADON ASTO ORIG,RN,"43850,1","50427,62"
43553,R86701441O,CUBERTURA ALMOHADON ASTO ORIG,RN,"21790,0","25058,5"
43554,R86701443O,CUBERTURA ALMOHADON ASTO ORIG,RN,"54069,4","62179,81"
43555,R86701445O,CUBERTURA ASIENTO DEL ORIG,RN,"18854,0","21682,1"
43556,R86701449O,CUBERTURA ASIENTO ORIG,RN,"48908,0","56244,2"
43557,R86701450O,CUBERTURA ASIENTO TRAS 1/ ORIG,RN,"41612,9","47854,84"
43558,R86701451O,CUBERTURA ASIENTO TRASERO ORIG,RN,"213911,0","245997,65"
43559,R86701454O,CUBERTURA ASTO DELANTE DER ORIG,RN,"18478,0","21249,7"
43560,R86701455O,CUBERTURA ASTO DELANTE ORIG,RN,"120755,0","138868,25"
43561,R86701458O,CUBERTURA ASTO DELANTE ORIG,RN,"21924,0","25212,6"
43562,R86701459O,CUBERTURA ASTO DELANTE ORIG,RN,"69396,6","79806,09"
43563,R86701461O,CUBERTURA ASTO DELANTE ORIG,RN,"155619,0","178961,85"
43564,R86701463O,CUBERTURA ASTO TRASER ORIG,RN,"51676,8","59428,32"
43565,R86701464O,CUBERTURA ASTO TRASER ORIG,RN,"57827,0","66501,05"
43566,R86701465O,CUBERTURA ASTO TRASER ORIG,RN,"48763,0","56077,45"
43567,R86701467O,CUBERTURA ASTO TRASER ORIG,RN,"25849,0","29726,35"
43568,R86701472O,CUBERTURA RESPAL ASTO DEL ORIG,RN,"178506,0","205281,9"
43569,R86701477O,CUBERTURA RESPALD ASTO DE ORIG,RN,"50344,7","57896,41"
43570,R86701479O,CUBERTURA RESPALD ASTO DE ORIG,RN,"31687,0","36440,05"
43571,R86701480O,CUBERTURA RESPALD ASTO TR ORIG,RN,"44645,3","51342,1"
43572,R86701482O,CUBERTURA RESPALD TRA 1/1 ORIG,RN,"51876,3","59657,75"
43573,R86701483O,CUBERTURA RESPALD TRA 1/1 ORIG,RN,"41848,1","48125,32"
43574,R86701484O,CUBERTURA RESPALDO ASIENTO ORIG,RN,"61589,5","70827,93"
43575,R86701487O,CUBERTURA RESPALDO ASIENTO ORIG,RN,"137386,0","157993,9"
43576,R86701488O,CUBERTURA RESPALDO ASIENTO ORIG,RN,"49528,0","56957,2"
43577,R86701489O,CUBERTURA RESPALDO ASIENTO ORIG,RN,"894145,0","1028266,75"
43578,R86701492O,CUBERTURA RESPALDO ASTO D ORIG,RN,"24510,0","28186,5"
43579,R86701493O,CUBERTURA RESPALDO ASTO D ORIG,RN,"28328,0","32577,2"
43580,R86701495O,CUBERTURA RESPALDO ASTO T ORIG,RN,"20385,0","23442,75"
43581,R86701499O,CUBERTURA RESPALDO ASTO T ORIG,RN,"106372,0","122327,8"
43582,R86701501O,CUBERTURA TAPIZADA RESPAL ORIG,RN,"26406,0","30366,9"
43583,R86701502O,CUBERTURA TAPIZADO ASIATICO ORIG,RN,"52159,1","59982,97"
43584,R86701503O,CUBERTURA TAPIZADO ASTO T ORIG,RN,"36154,0","41577,1"
43585,R86701504O,CUBERTURA TAPIZADO ASTO T ORIG,RN,"102802,0","118222,3"
43586,R86701505O,CUBIERTA COJIN TR 1/3 FL ORIG,RN,"11083,0","12745,45"
43587,R86701506O,CUBIERTA DEL RESPALDO DEL ASIENTO ORIG,RN,"37760,1","43424,12"
43588,R86701507O,CUBIERTA DEL RESPALDO DEL ASIENTO TRASERO 1 ORIG,RN,"246814,0","283836,1"
43589,R86701510O,CUBIERTA DEL RESPALDO DEL ASIENTO TRASERO 1 ORIG,RN,"127377,0","146483,55"
43590,R86701512O,CUBIERTA DEL RESPALDO DEL ASIENTO TRASERO ORIG,RN,"42909,0","49345,35"
43591,R86701514O,CUBIERTA PLAST  FIJ ASIENTOS (BUS) ORIG MASTER II,RN,"4302,0","4947,3"
43592,R86701515O,CUBIERTA TRASERA DELANTERA DERECHA SJ ORIG,RN,"16946,0","19487,9"
43593,R86701517O,CUBIERTA TRASERA DELANTERA IZQUIERDA SJ ORIG,RN,"111865,0","128644,75"
43594,R86701519O,CUBIERTA TRASERA ORIG,RN,"40793,2","46912,18"
43595,R86701520O,COBERTURA ASIENTO DEL ORIG DUSTER,RN,"50320,2","57868,23"
43596,R86701525O,EMB PARANTE INT DEL DER ORIG DUSTER,RN,"51266,6","58956,59"
43597,R86701528O,COBERTURA ASIENTO TRASERO CUI ORIG,RN,"127427,0","146541,05"
43598,R86701529O,EMBELLECEDOR BARRA TECHO ORIG KOLEOS,RN,"56966,0","65510,9"
43599,R86701535O,COBERTURA PLAST PTON ORIG KOLEOS,RN,"39756,5","45719,98"
43600,R86701536O,EMBELLECEDOR BRAZO LIMP DER ORIG CLIO II,RN,"1471,0","1691,65"
43601,R86701537O,DEFLECTOR VENTILACION TRASERA ORIG MASTER III,RN,"36395,1","41854,37"
43602,R86701538O,BRAZO LIMPIAPARABRISAS ORIG MEGANE II,RN,"7037,0","8092,55"
43603,R86701545O,CUBERTURA ALMOH.ASTO 1/1 ORIG CLIO II,RN,"15713,0","18069,95"
43604,R86701546O,EMBELLECEDOR LAT IZQ BUTACA ORIG FLU/MEGANE III,RN,"139373,0","160278,95"
43605,R86701547O,COJIN VOLADOR SA ORIG MASTER II,RN,"50375,5","57931,83"
43606,R86701548O,CUBERTURA ALMOH.ASTO DEL ORIG CLIO II,RN,"33847,0","38924,05"
43607,R86701549O,"MONOGRAMA ""2.0""ORIG MEGANE",RN,"15889,0","18272,35"
43608,R86701550O,ALMOHADILLA ALM.DEL. ORIG CLIO II,RN,"267785,0","307952,75"
43609,R86701552O,CUBERTURA ALMOHADA ASTO DE ORIG CLIO II,RN,"50236,2","57771,63"
43610,R86701553O,EMBELLECEDOR FARO AUX ORIG SYMBOL,RN,"146346,0","168297,9"
43611,R86701556O,CUBERTURA ALMOHADON ASIENTO DE ORIG DUSTER/OROCH,RN,"61506,2","70732,13"
43612,R86701560O,REJILLA LATERAL FARO AUX DER ORIG DUSTER,RN,"50239,7","57775,66"
43613,R86701561O,ALMOHADILLA ALMOHADON ASTO DEL ORIG FLU/MEGANE III,RN,"103392,0","118900,8"
43614,R86701564O,ALMOHADILLA ASIENTO DELANTERO ORIG LOG/SAND II,RN,"132644,0","152540,6"
43615,R86701566O,EMBELLECEDOR INT ESPEJO EXT IZQ ORIG DUSTER,RN,"35956,0","41349,4"
43616,R86701567O,ALMOHADILLA ASIENTO DELANTERO ORIG LOG/SAND II,RN,"106837,0","122862,55"
43617,R86701569O,EMBELLECEDOR MANIJA EXT PTA DEL IZQ ORIG LATITUDE,RN,"20306,0","23351,9"
43618,R86701573O,ALMOHADILLA BANCO DIANT DIR ORIG FLU/MEGANE III,RN,"66579,1","76565,97"
43619,R86701577O,CUBERTURA ALMOHADON ASTO DELAN ORIG LOG/SAND II,RN,"49862,0","57341,3"
43620,R86701579O,ALMOHADILLA RESPALD ASTO DEL D ORIG KOLEOS,RN,"21531,0","24760,65"
43621,R86701580O,CUBERTURA ALMOHADON ASTO DELAN ORIG LOG/SAND II,RN,"105394,0","121203,1"
43622,R86701581O,EMBELLECEDOR INT PTA DEL IZQ ORIG ALASKAN,RN,"22263,0","25602,45"
43623,R86701586O,CUBERTURA ALMOHADON ASTO TRASE ORIG CAPTUR,RN,"229877,0","264358,55"
43624,R86701594O,CUBERTURA ALMOHADON TRASERO DR ORIG DUSTER/OROCH,RN,"34208,0","39339,2"
43625,R86701596O,CUBERTURA ASIENTO DELANTERO EL ORIG CAPTUR,RN,"165277,0","190068,55"
43626,R86701597O,EMBELLECEDOR PARANT PTA DEL IZQ ORIG KOLEOS,RN,"1899,0","2183,85"
43627,R86701600O,CUBERTURA ASIENTO DELANTERO EL ORIG CAPTUR,RN,"106889,0","122922,35"
43628,R86701603O,EMBELLECEDOR ORIG KOLEOS,RN,"187830,0","216004,5"
43629,R86701607O,EMBELLECEDOR FARO AUX DEL ORIG KOLEOS,RN,"16117,0","18534,55"
43630,R86701611O,EMBELLECEDOR ORIG KWID,RN,"10618,0","12210,7"
43631,R86701615O,PANEL INT PTA DEL DER ORIG LOGAN II,RN,"188426,0","216689,9"
43632,R86701616O,CUBERTURA ASIENTO TRASERO 2/3 ORIG CAPTUR,RN,"139582,0","160519,3"
43633,R86701617O,EMBELLECEDOR PANEL ORIG LOGAN II,RN,"431776,0","496542,4"
43634,R86701625O,TAPIZADO PUERTA DEL DER ORIG KWID,RN,"16943,1","19484,57"
43635,R86701626O,CUBERTURA RESPALD ASTO DE ORIG CLIO II,RN,"321291,0","369484,65"
43636,R86701632O,CUBERTURA RESPALDO ASIENTO DEL ORIG DUSTER/OROCH,RN,"65968,0","75863,2"
43637,R86701634O,CUBERTURA RESPALDO ASIENTO DEL ORIG FLU/MEGANE III,RN,"51407,3","59118,4"
43638,R86701636O,CUBERTURA RESPALDO ASIENTO ORIG,RN,"42845,6","49272,44"
43639,R86701639O,EMBELLECEDOR PARAGOLPE DEL ORIG FLUENCE/MEGANE III,RN,"62290,9","71634,54"
43640,R86701641O,EMBELLECEDOR PARANTE DI ORIG LOG/SAND,RN,"27679,0","31830,85"
43641,R86701642O,CUBERTURA RESPALDO ASTO DEL IZ ORIG FLU/MEGANE III,RN,"61527,2","70756,28"
43642,R86701652O,TAPIZADO PUERTA DEL DER ORIG FLUENCE / MEGANE III,RN,"19224,6","22108,29"
43643,R86701653O,EMBELLECEDOR PILAR CENT R ORIG KANGOO,RN,"41553,4","47786,41"
43644,R86701654O,TAPIZADO PUERTA TRAS IZQ ORIG FLUENCE / MEGANE III,RN,"19365,6","22270,44"
43645,R86701657O,EMBELLECEDOR PILAR DEL PTA TRAS ORIG KOLEOS,RN,"24623,0","28316,45"
43646,R86701661O,EMBELLECEDOR PILAR TRAS PTA DEL ORIG CLIO II,RN,"33430,0","38444,5"
43647,R86701662O,CUBIERTA TAPA INTERIOR DEL DER ESPEJO ORIG DUSTER,RN,"19934,0","22924,1"
43648,R86701663O,EMBELLECEDOR PILAR TRAS PTA DEL ORIG KOLEOS,RN,"47553,1","54686,07"
43649,R86701665O,EMBELLECEDOR PTA LAT CLST D ORIG KOLEOS,RN,"16468,0","18938,2"
