id,codigo,descripcion,proveedor,precio_actual,precio_actualizado
99657,5RT3524,EXTREMO INT. DER FORD F100 SUPER DUTY/ F150,AutoRepuestos Express,"66715,75","86730,48"
99758,60006HOP,AMORTIGUADOR,AutoRepuestos Express,"55383,26","71998,24"
99761,60010HOP,AMORTIGUADOR,AutoRepuestos Express,"55289,96","71876,95"
99763,60014HOP,AMORTIGUADOR,AutoRepuestos Express,"66708,42","86720,95"
99764,60015HOP,AMORTIGUADOR,AutoRepuestos Express,"52013,65","67617,75"
99766,60018HOP,AMORTIGUADOR,AutoRepuestos Express,"53409,17","69431,92"
99767,60022GOP,AMORTIGUADOR,AutoRepuestos Express,"66049,51","85864,36"
99769,60024GOP,AMORTIGUADOR,AutoRepuestos Express,"50735,43","65956,06"
99773,60039GOP,AMORTIGUADOR,AutoRepuestos Express,"64747,18","84171,33"
99774,60041HRP,AMORTIGUADOR,AutoRepuestos Express,"65828,82","85577,47"
99775,60046GOP,AMORTIGUADOR,AutoRepuestos Express,"69108,06","89840,48"
99776,60049HOP,AMORTIGUADOR,AutoRepuestos Express,"56897,79","73967,13"
99778,60050HOP,AMORTIGUADOR,AutoRepuestos Express,"56897,79","73967,13"
99779,60052HOP,AMORTIGUADOR,AutoRepuestos Express,"55446,59","72080,57"
99780,60058GOP,AMORTIGUADOR,AutoRepuestos Express,"85765,36","111494,97"
99781,60059GOP,AMORTIGUADOR,AutoRepuestos Express,"85765,36","111494,97"
99785,60061GOP,AMORTIGUADOR,AutoRepuestos Express,"51594,6","67072,98"
99788,60082GOP,AMORTIGUADOR,AutoRepuestos Express,"63281,98","82266,57"
99789,60083GOP,AMORTIGUADOR,AutoRepuestos Express,"63281,98","82266,57"
99790,60086GOP,AMORTIGUADOR,AutoRepuestos Express,"80422,77","104549,6"
99791,60088HRP,AMORTIGUADOR,AutoRepuestos Express,"82070,31","106691,4"
99793,60091GOP,AMORTIGUADOR,AutoRepuestos Express,"56068,96","72889,65"
99794,60095GOP,AMORTIGUADOR,AutoRepuestos Express,"57239,39","74411,21"
99795,60098GOP,AMORTIGUADOR,AutoRepuestos Express,"66817,01","86862,11"
99799,60109GOP,AMORTIGUADOR,AutoRepuestos Express,"82587,78","107364,11"
99802,60115GOP,AMORTIGUADOR,AutoRepuestos Express,"58894,2","76562,46"
99803,60117GOP,AMORTIGUADOR,AutoRepuestos Express,"58184,17","75639,42"
99804,60118GOP,AMORTIGUADOR,AutoRepuestos Express,"70182,77","91237,6"
99806,60121GOP,AMORTIGUADOR,AutoRepuestos Express,"73890,77","96058,0"
99810,6013-2RS1,RODAMIENTO RULEMAN,AutoRepuestos Express,"70051,53","91066,99"
99811,6014-2RS1/C3,RODAMIENTO RULEMAN,AutoRepuestos Express,"80786,48","105022,42"
99813,60169GOP,AMORTIGUADOR,AutoRepuestos Express,"72199,96","93859,95"
99818,60240GOP,AMORTIGUADOR,AutoRepuestos Express,"52728,5","68547,05"
99819,60242GOP,AMORTIGUADOR,AutoRepuestos Express,"59112,41","76846,13"
99820,60243GOP,AMORTIGUADOR,AutoRepuestos Express,"59112,41","76846,13"
99821,60244GOP,AMORTIGUADOR,AutoRepuestos Express,"77791,26","101128,64"
99822,60256GOP,AMORTIGUADOR,AutoRepuestos Express,"61006,27","79308,15"
99823,60261GOP,AMORTIGUADOR,AutoRepuestos Express,"69769,31","90700,1"
99824,60263GOP,AMORTIGUADOR,AutoRepuestos Express,"57826,03","75173,84"
99826,60302GOP,AMORTIGUADOR,AutoRepuestos Express,"81066,74","105386,76"
99827,60303GOP,AMORTIGUADOR,AutoRepuestos Express,"81066,74","105386,76"
99828,60304GOP,AMORTIGUADOR,AutoRepuestos Express,"56005,24","72806,81"
99829,60305GOP,AMORTIGUADOR,AutoRepuestos Express,"56005,24","72806,81"
99837,60320GOP,AMORTIGUADOR,AutoRepuestos Express,"61300,15","79690,2"
99838,60322GOP,AMORTIGUADOR,AutoRepuestos Express,"66282,32","86167,02"
99844,60337GOP,AMORTIGUADOR,AutoRepuestos Express,"59144,36","76887,67"
99845,60338GOP,AMORTIGUADOR,AutoRepuestos Express,"59144,36","76887,67"
99846,60340GOP,AMORTIGUADOR,AutoRepuestos Express,"54687,38","71093,59"
99847,60341GOP,AMORTIGUADOR,AutoRepuestos Express,"54687,38","71093,59"
99848,60342GOP,AMORTIGUADOR,AutoRepuestos Express,"54687,38","71093,59"
99849,60343GOP,AMORTIGUADOR,AutoRepuestos Express,"58328,62","75827,21"
99851,60347GOP,AMORTIGUADOR,AutoRepuestos Express,"68437,58","88968,85"
99852,60348GOP,AMORTIGUADOR,AutoRepuestos Express,"68437,58","88968,85"
99853,60349GOP,AMORTIGUADOR,AutoRepuestos Express,"78981,57","102676,04"
99854,60354GOP,AMORTIGUADOR,AutoRepuestos Express,"70399,55","91519,42"
99855,60356GOP,AMORTIGUADOR,AutoRepuestos Express,"73205,05","95166,57"
99856,60358GOP,AMORTIGUADOR,AutoRepuestos Express,"70399,55","91519,42"
99871,62203-2RS1,RODAMIENTO RULEMAN,AutoRepuestos Express,"50560,91","65729,18"
99880,65006GOP,AMORTIGUADOR,AutoRepuestos Express,"72942,11","94824,74"
99883,65019GOP,AMORTIGUADOR,AutoRepuestos Express,"60549,93","78714,91"
99889,65088GOP,AMORTIGUADOR,AutoRepuestos Express,"50188,01","65244,41"
99890,65090GOP,AMORTIGUADOR,AutoRepuestos Express,"61404,72","79826,14"
99891,65099GOP,AMORTIGUADOR,AutoRepuestos Express,"68480,92","89025,2"
99892,65100GOP,AMORTIGUADOR,AutoRepuestos Express,"72283,41","93968,43"
99893,65105GOP,AMORTIGUADOR,AutoRepuestos Express,"57571,71","74843,22"
99894,65109GOP,AMORTIGUADOR,AutoRepuestos Express,"66434,14","86364,38"
99895,65110GOP,AMORTIGUADOR,AutoRepuestos Express,"66434,14","86364,38"
99896,65123GOP,AMORTIGUADOR,AutoRepuestos Express,"69423,62","90250,71"
99898,65126GOP,AMORTIGUADOR,AutoRepuestos Express,"69483,85","90329,01"
99900,65130GOP,AMORTIGUADOR,AutoRepuestos Express,"54276,08","70558,9"
99901,65131GOP,AMORTIGUADOR,AutoRepuestos Express,"54276,08","70558,9"
99911,65151GOP,AMORTIGUADOR,AutoRepuestos Express,"87682,56","113987,33"
99918,65159GOP,AMORTIGUADOR,AutoRepuestos Express,"73671,77","95773,3"
99919,65162GOP,AMORTIGUADOR,AutoRepuestos Express,"77219,39","100385,21"
99920,65163GOP,AMORTIGUADOR,AutoRepuestos Express,"63673,16","82775,11"
99922,65171GOP,AMORTIGUADOR,AutoRepuestos Express,"82346,26","107050,14"
99923,65173GOP,AMORTIGUADOR,AutoRepuestos Express,"56383,81","73298,95"
99926,65177GOP,AMORTIGUADOR,AutoRepuestos Express,"60709,68","78922,58"
99927,65178GOP,AMORTIGUADOR,AutoRepuestos Express,"54853,18","71309,13"
99929,65181GOP,AMORTIGUADOR,AutoRepuestos Express,"78860,76","102518,99"
99930,65182GOP,AMORTIGUADOR,AutoRepuestos Express,"78860,76","102518,99"
99931,65183GOP,AMORTIGUADOR,AutoRepuestos Express,"83562,97","108631,86"
99932,65184GOP,AMORTIGUADOR,AutoRepuestos Express,"83562,97","108631,86"
99950,6CZ6748,CAZOLETA DE AMORTIGUADOR,AutoRepuestos Express,"76179,65","99033,55"
99953,6CZ6803C,CAZOLETA DE AMORTIGUADOR,AutoRepuestos Express,"60504,62","78656,01"
99963,6CZ7567,CAZOLETA DE AMORTIGUADOR,AutoRepuestos Express,"55027,0","71535,1"
99976,6CZ8625,CAZOLETA DE AMORTIGUADOR,AutoRepuestos Express,"84901,47","110371,91"
99980,6CZ8831,CAZOLETA DE AMORTIGUADOR,AutoRepuestos Express,"53309,15","69301,9"
99981,6CZ8833IC,CAZOLETA DE AMORTIGUADOR,AutoRepuestos Express,"63541,31","82603,7"
99992,6PR8000,BRAZO,AutoRepuestos Express,"77951,73","101337,25"
99996,6PR8006,BRAZO,AutoRepuestos Express,"74583,1","96958,03"
99997,6PR8007,PARRILLA,AutoRepuestos Express,"74583,1","96958,03"
100000,6PR8010,PARRILLA,AutoRepuestos Express,"56513,56","73467,63"
100001,6PR8015,PARRILLA,AutoRepuestos Express,"60391,93","78509,51"
100004,6PR8022,PARRILLA,AutoRepuestos Express,"84302,42","109593,15"
100005,6PR8023,PARRILLA,AutoRepuestos Express,"84302,42","109593,15"
100006,6PR8024,PARRILLA,AutoRepuestos Express,"74973,18","97465,13"
100007,6PR8031,PARRILLA,AutoRepuestos Express,"72963,7","94852,81"
100008,6PR8033,PARRILLA,AutoRepuestos Express,"71940,0","93522,0"
100009,6PR8034,PARRILLA,AutoRepuestos Express,"71940,0","93522,0"
100010,6PR8037,PARRILLA,AutoRepuestos Express,"74233,69","96503,8"
100015,6PR8046,PARRILLA,AutoRepuestos Express,"80230,25","104299,33"
100016,6PR8047,PARRILLA,AutoRepuestos Express,"80230,25","104299,33"
100018,6PR8052,PARRILLA,AutoRepuestos Express,"67226,88","87394,94"
100021,6PR8059,PARRILLA,AutoRepuestos Express,"50094,84","65123,29"
100023,6PR8070,BRAZO,AutoRepuestos Express,"62752,79","81578,63"
100024,6PR8071,PARRILLA,AutoRepuestos Express,"77236,75","100407,78"
100028,6PR8077,BRAZO,AutoRepuestos Express,"89783,63","116718,72"
100029,6PR8084,PARRILLA,AutoRepuestos Express,"79475,93","103318,71"
100032,6PR8090,PARRILLA,AutoRepuestos Express,"80520,08","104676,1"
100033,6PR8093,PARRILLA,AutoRepuestos Express,"74938,41","97419,93"
100042,6PR8116,PARRILLA,AutoRepuestos Express,"83075,44","107998,07"
100043,6PR8117,PARRILLA,AutoRepuestos Express,"83075,44","107998,07"
100044,6PR8118,PARRILLA,AutoRepuestos Express,"66803,45","86844,49"
100045,6PR8119,PARRILLA,AutoRepuestos Express,"66803,45","86844,49"
100046,6PR8120,PARRILLA,AutoRepuestos Express,"64963,57","84452,64"
100047,6PR8121,PARRILLA,AutoRepuestos Express,"64963,57","84452,64"
100058,6PR8144,PARRILLA,AutoRepuestos Express,"54663,9","71063,07"
100059,6PR8145,PARRILLA,AutoRepuestos Express,"63600,72","82680,94"
100060,6PR8146,PARRILLA,AutoRepuestos Express,"63600,72","82680,94"
100065,6PR8159,PARRILLA,AutoRepuestos Express,"88153,36","114599,37"
100066,6PR8160,PARRILLA,AutoRepuestos Express,"88153,36","114599,37"
100068,6PR8165,PARRILLA,AutoRepuestos Express,"55365,86","71975,62"
100069,6PR8166,PARRILLA,AutoRepuestos Express,"55365,86","71975,62"
100070,6PR8167,PARRILLA,AutoRepuestos Express,"78401,11","101921,44"
100071,6PR8169,PARRILLA,AutoRepuestos Express,"79419,24","103245,01"
100072,6PR8170,PARRILLA,AutoRepuestos Express,"51225,18","66592,73"
100073,6PR8174,PARRILLA,AutoRepuestos Express,"51225,18","66592,73"
100074,6PR8175,PARRILLA,AutoRepuestos Express,"51225,18","66592,73"
100083,6PR8273,PARRILLA,AutoRepuestos Express,"57764,12","75093,36"
100086,6PR8280,PARRILLA,AutoRepuestos Express,"51521,54","66978,0"
100087,6PR8281,PARRILLA,AutoRepuestos Express,"51521,54","66978,0"
100088,6PR8284,PARRILLA,AutoRepuestos Express,"80532,25","104691,93"
100089,6PR8285,PARRILLA,AutoRepuestos Express,"80532,25","104691,93"
100090,6PR8286,PARRILLA,AutoRepuestos Express,"58835,51","76486,16"
100091,6PR8287,PARRILLA,AutoRepuestos Express,"58835,51","76486,16"
100094,6PR8290,PARRILLA,AutoRepuestos Express,"52761,71","68590,22"
100095,6PR8291,PARRILLA,AutoRepuestos Express,"75726,67","98444,67"
100096,6PR8292,PARRILLA,AutoRepuestos Express,"75726,67","98444,67"
100097,6PR8293,PARRILLA,AutoRepuestos Express,"74852,59","97308,37"
100098,6PR8295,PARRILLA,AutoRepuestos Express,"70421,27","91547,65"
100099,6PR8296,PARRILLA,AutoRepuestos Express,"70421,27","91547,65"
100120,6PR8366,PARRILLA,AutoRepuestos Express,"79764,24","103693,51"
100121,6PR8367,PARRILLA,AutoRepuestos Express,"79764,24","103693,51"
100123,6PR8371,PARRILLA,AutoRepuestos Express,"68330,39","88829,51"
100131,6PR8403,PARRILLA,AutoRepuestos Express,"66253,89","86130,06"
100136,6PR8413,PARRILLA,AutoRepuestos Express,"73141,18","95083,53"
100137,6PR8414,PARRILLA,AutoRepuestos Express,"73141,18","95083,53"
100142,6PR8423,PARRILLA,AutoRepuestos Express,"61955,56","80542,23"
100143,6PR8424,PARRILLA,AutoRepuestos Express,"61955,56","80542,23"
100146,6PR8427,PARRILLA,AutoRepuestos Express,"66523,87","86481,03"
100147,6PR8428,PARRILLA,AutoRepuestos Express,"66523,87","86481,03"
100148,6PR8431,PARRILLA,AutoRepuestos Express,"72664,55","94463,92"
100149,6PR8433,PARRILLA,AutoRepuestos Express,"71065,63","92385,32"
100152,6PR8438,PARRILLA,AutoRepuestos Express,"76634,03","99624,24"
100153,6PR8439,PARRILLA,AutoRepuestos Express,"76634,03","99624,24"
100156,6PR8471,PARRILLA,AutoRepuestos Express,"72922,25","94798,93"
100159,6PR8481,PARRILLA,AutoRepuestos Express,"75421,37","98047,78"
100160,6PR8482,PARRILLA,AutoRepuestos Express,"75421,37","98047,78"
100164,6PR8502,PARRILLA,AutoRepuestos Express,"77893,8","101261,94"
100165,6PR8503,PARRILLA,AutoRepuestos Express,"77893,8","101261,94"
100176,6PR8561,PARRILLA,AutoRepuestos Express,"68851,55","89507,02"
100177,6PR8562,PARRILLA,AutoRepuestos Express,"68851,55","89507,02"
100181,6PR8586,PARRILLA,AutoRepuestos Express,"87499,85","113749,81"
100189,6PR8620,PARRILLA,AutoRepuestos Express,"50495,33","65643,93"
100193,6PR8635,PARRILLA,AutoRepuestos Express,"67567,26","87837,44"
100194,6PR8640,PARRILLA,AutoRepuestos Express,"74963,77","97452,9"
100197,6PR8644,PARRILLA,AutoRepuestos Express,"80793,23","105031,2"
100198,6PR8645,PARRILLA,AutoRepuestos Express,"80793,23","105031,2"
100200,6PR8649,PARRILLA,AutoRepuestos Express,"57844,0","75197,2"
100202,6PR8654,PARRILLA,AutoRepuestos Express,"82868,81","107729,45"
100203,6PR8659,PARRILLA,AutoRepuestos Express,"81798,46","106338,0"
100214,6PR8686,PARRILLA,AutoRepuestos Express,"88692,64","115300,43"
100215,6PR8689,PARRILLA,AutoRepuestos Express,"88692,64","115300,43"
100216,6PR8690,PARRILLA,AutoRepuestos Express,"65276,22","84859,09"
100217,7075HL-K,AMORTIGUADORES/RESORTE,AutoRepuestos Express,"62363,57","81072,64"
100264,72026GOP,AMORTIGUADOR,AutoRepuestos Express,"87266,07","113445,89"
100265,72030GOP,AMORTIGUADOR,AutoRepuestos Express,"84237,05","109508,17"
100307,7EM1002,KIT EMBRAGUE,AutoRepuestos Express,"85160,62","110708,81"
100310,7EM1008SC,KIT EMBRAGUE,AutoRepuestos Express,"88045,63","114459,32"
100320,7EM1032,KIT EMBRAGUE,AutoRepuestos Express,"86877,63","112940,92"
100346,7EM1093SC,KIT EMBRAGUE,AutoRepuestos Express,"64688,97","84095,66"
100353,7EM1121,KIT EMBRAGUE,AutoRepuestos Express,"81364,36","105773,67"
100375,85010HOP,AMORTIGUADOR,AutoRepuestos Express,"68353,07","88858,99"
100376,85011HOP,AMORTIGUADOR,AutoRepuestos Express,"68353,07","88858,99"
100377,85014HOP,AMORTIGUADOR,AutoRepuestos Express,"60230,85","78300,11"
100381,85018HOP,AMORTIGUADOR,AutoRepuestos Express,"62264,14","80943,38"
100382,85020HOP,AMORTIGUADOR,AutoRepuestos Express,"59357,68","77164,98"
100383,85024HOP,AMORTIGUADOR,AutoRepuestos Express,"72989,55","94886,42"
100384,85025HOP,AMORTIGUADOR,AutoRepuestos Express,"70335,39","91436,01"
100385,85029HOP,AMORTIGUADOR,AutoRepuestos Express,"68496,79","89045,83"
100387,85037HOP,AMORTIGUADOR,AutoRepuestos Express,"71609,83","93092,78"
100388,85049HOP,AMORTIGUADOR,AutoRepuestos Express,"75949,71","98734,62"
100389,85057HOP,AMORTIGUADOR,AutoRepuestos Express,"68108,57","88541,14"
100391,85061HOP,AMORTIGUADOR,AutoRepuestos Express,"68906,56","89578,53"
100392,85114HOP,AMORTIGUADOR,AutoRepuestos Express,"66172,17","86023,82"
100393,85115HOP,AMORTIGUADOR,AutoRepuestos Express,"70488,67","91635,27"
100394,85117HOP,AMORTIGUADOR,AutoRepuestos Express,"86933,06","113012,98"
100395,85124HOP,AMORTIGUADOR,AutoRepuestos Express,"67269,95","87450,94"
100396,85127HOP,AMORTIGUADOR,AutoRepuestos Express,"67729,79","88048,73"
100397,85130HOP,AMORTIGUADOR,AutoRepuestos Express,"67268,21","87448,67"
100398,87032HOP,AMORTIGUADOR,AutoRepuestos Express,"80822,95","105069,84"
100399,87036HOP,AMORTIGUADOR,AutoRepuestos Express,"75245,88","97819,64"
100400,87092HOP,AMORTIGUADOR,AutoRepuestos Express,"73905,89","96077,66"
100401,87096HOP,AMORTIGUADOR,AutoRepuestos Express,"60081,14","78105,48"
100402,87097HOP,AMORTIGUADOR,AutoRepuestos Express,"65697,32","85406,52"
100403,87111HOP,AMORTIGUADOR,AutoRepuestos Express,"67203,86","87365,02"
100404,87112HOP,AMORTIGUADOR,AutoRepuestos Express,"63996,72","83195,74"
100405,87135OEM,AMORTIGUADOR,AutoRepuestos Express,"63059,64","81977,53"
100406,87164HOP,AMORTIGUADOR,AutoRepuestos Express,"64355,98","83662,77"
100407,87949HOP,AMORTIGUADOR,AutoRepuestos Express,"68736,11","89356,94"
100408,87950HOP,AMORTIGUADOR,AutoRepuestos Express,"76127,76","98966,09"
100414,8CM0009,CAJA DE DIRECCION CREMALLERA,AutoRepuestos Express,"72612,47","94396,21"
100415,8CM0012,CAJA DE DIRECCION CREMALLERA,AutoRepuestos Express,"76243,1","99116,03"
100418,8CM0017,CAJA DE DIRECCION CREMALLERA,AutoRepuestos Express,"87430,86","113660,12"
100582,AM151,FILTRO DE AIRE,AutoRepuestos Express,"57164,45","74313,79"
100583,AM153,FILTRO DE AIRE,AutoRepuestos Express,"71702,69","93213,5"
100625,APV1007,TENSOR,AutoRepuestos Express,"54158,72","70406,34"
100626,APV1008,TENSOR,AutoRepuestos Express,"66614,83","86599,28"
100627,APV1011,TENSOR,AutoRepuestos Express,"50981,91","66276,48"
100628,APV1013,TENSOR,AutoRepuestos Express,"53866,04","70025,85"
100638,APV1086,TENSOR,AutoRepuestos Express,"71948,09","93532,52"
100644,APV1157,TENSOR,AutoRepuestos Express,"57162,06","74310,68"
100646,APV2051,TENSOR,AutoRepuestos Express,"83560,86","108629,12"
100651,APV2109,TENSOR,AutoRepuestos Express,"52423,81","68150,95"
100654,APV2121,TENSOR,AutoRepuestos Express,"66891,25","86958,63"
100657,APV2148,TENSOR,AutoRepuestos Express,"81535,43","105996,06"
100659,APV2180,TENSOR,AutoRepuestos Express,"60194,55","78252,92"
100675,APV2409,TENSOR,AutoRepuestos Express,"65726,69","85444,7"
100688,APV2680,TENSOR,AutoRepuestos Express,"75258,37","97835,88"
100700,APV2861,TENSOR,AutoRepuestos Express,"74429,29","96758,08"
100703,APV2877,TENSOR,AutoRepuestos Express,"88001,92","114402,5"
100708,APV2890,TENSOR,AutoRepuestos Express,"59216,48","76981,42"
100715,APV2908,TENSOR,AutoRepuestos Express,"74822,13","97268,77"
100733,ATB1005,TENSOR,AutoRepuestos Express,"62943,34","81826,34"
100734,ATB1006,TENSOR,AutoRepuestos Express,"88196,78","114655,81"
100735,ATB1014,TENSOR,AutoRepuestos Express,"87842,7","114195,51"
100736,ATB2014,TENSOR,AutoRepuestos Express,"61749,32","80274,12"
100737,ATB2016,TENSOR,AutoRepuestos Express,"77841,44","101193,87"
100738,ATB2017,TENSOR,AutoRepuestos Express,"74340,77","96643,0"
100739,ATB2018,TENSOR,AutoRepuestos Express,"60062,62","78081,41"
100741,ATB2022,TENSOR,AutoRepuestos Express,"78392,09","101909,72"
100743,ATB2039,TENSOR,AutoRepuestos Express,"82529,92","107288,9"
100744,ATB2040,TENSOR,AutoRepuestos Express,"68663,68","89262,78"
100745,ATB2042,TENSOR,AutoRepuestos Express,"80758,89","104986,56"
100746,ATB2046,TENSOR,AutoRepuestos Express,"53192,13","69149,77"
100748,ATB2064,TENSOR,AutoRepuestos Express,"80857,49","105114,74"
100750,ATB2073,TENSOR,AutoRepuestos Express,"54371,27","70682,65"
100751,ATB2077,TENSOR,AutoRepuestos Express,"59339,88","77141,84"
100752,ATB2089,TENSOR,AutoRepuestos Express,"71912,27","93485,95"
100753,ATB2091,TENSOR,AutoRepuestos Express,"55364,05","71973,27"
100756,ATB2112,TENSOR,AutoRepuestos Express,"57275,69","74458,4"
100759,ATB2164,TENSOR,AutoRepuestos Express,"61198,19","79557,65"
100760,ATB2166,TENSOR,AutoRepuestos Express,"67701,74","88012,26"
100764,ATB2195,TENSOR,AutoRepuestos Express,"53986,02","70181,83"
100765,ATB2201,TENSOR,AutoRepuestos Express,"62683,51","81488,56"
100767,ATB2208,TENSOR,AutoRepuestos Express,"71716,94","93232,02"
100773,ATB2232,TENSOR,AutoRepuestos Express,"58948,59","76633,17"
100774,ATB2235,TENSOR,AutoRepuestos Express,"60423,83","78550,98"
100776,ATB2244,TENSOR,AutoRepuestos Express,"60053,01","78068,91"
100780,ATB2260,TENSOR,AutoRepuestos Express,"79189,87","102946,83"
100782,ATB2267,TENSOR,AutoRepuestos Express,"54633,1","71023,03"
100783,ATB2269,TENSOR,AutoRepuestos Express,"74559,66","96927,56"
100790,ATB2308,TENSOR,AutoRepuestos Express,"75915,38","98689,99"
100793,ATB2318,TENSOR,AutoRepuestos Express,"84437,53","109768,79"
100794,ATB2323,TENSOR,AutoRepuestos Express,"68715,46","89330,1"
100795,ATB2338,TENSOR,AutoRepuestos Express,"89793,87","116732,03"
100796,ATB2342,TENSOR,AutoRepuestos Express,"77347,21","100551,37"
100798,ATB2440,TENSOR,AutoRepuestos Express,"68716,39","89331,31"
100799,ATB2458,TENSOR,AutoRepuestos Express,"67920,94","88297,22"
100800,ATB2479,TENSOR,AutoRepuestos Express,"79196,37","102955,28"
100805,ATB2586,TENSOR,AutoRepuestos Express,"54581,32","70955,72"
100808,ATB2609,TENSOR,AutoRepuestos Express,"86547,46","112511,7"
100864,BAF-0013AD,RODAMIENTO RULEMAN,AutoRepuestos Express,"65927,14","85705,28"
100962,C2002,TENSOR,AutoRepuestos Express,"78481,91","102026,48"
100963,C2007,TENSOR,AutoRepuestos Express,"78312,58","101806,35"
100964,C2008,TENSOR,AutoRepuestos Express,"80958,28","105245,76"
100965,C3001,TENSOR,AutoRepuestos Express,"70941,68","92224,18"
100990,CA8006P,PARRILLA,AutoRepuestos Express,"74583,1","96958,03"
100991,CA8010P,PARRILLA,AutoRepuestos Express,"56513,56","73467,63"
100992,CA8032P,PARRILLA,AutoRepuestos Express,"72963,7","94852,81"
100993,CA8034P,PARRILLA,AutoRepuestos Express,"71940,0","93522,0"
100995,CA8052P,PARRILLA,AutoRepuestos Express,"67226,88","87394,94"
100996,CA8053P,PARRILLA,AutoRepuestos Express,"67226,88","87394,94"
100999,CA8118P,PARRILLA,AutoRepuestos Express,"66803,45","86844,49"
101000,CA8119P,PARRILLA,AutoRepuestos Express,"66803,45","86844,49"
101001,CA8120P,PARRILLA,AutoRepuestos Express,"64963,57","84452,64"
101009,CA8165P,PARRILLA,AutoRepuestos Express,"55365,86","71975,62"
101010,CA8166P,PARRILLA,AutoRepuestos Express,"55365,86","71975,62"
101012,CA8290P,PARRILLA,AutoRepuestos Express,"52761,71","68590,22"
101016,CA8367P,PARRILLA,AutoRepuestos Express,"79764,24","103693,51"
101017,CA8413P,PARRILLA,AutoRepuestos Express,"73141,18","95083,53"
101018,CA8418P,PARRILLA,AutoRepuestos Express,"58766,4","76396,32"
101019,CA8472P,PARRILLA,AutoRepuestos Express,"72922,25","94798,93"
101020,CJ0109H,JUNTA HOMOCINETICA,AutoRepuestos Express,"51926,74","67504,76"
101034,CJ0233H,JUNTA HOMOCINETICA,AutoRepuestos Express,"66941,89","87024,46"
101036,CJ0257H,JUNTA HOMOCINETICA,AutoRepuestos Express,"64164,18","83413,43"
101038,CJ0261H,JUNTA HOMOCINETICA,AutoRepuestos Express,"59817,66","77762,96"
101039,CJ0278H,JUNTA HOMOCINETICA,AutoRepuestos Express,"51215,27","66579,85"
101040,CJ0310H,JUNTA HOMOCINETICA,AutoRepuestos Express,"84355,67","109662,37"
101041,CJ0336H,JUNTA HOMOCINETICA,AutoRepuestos Express,"74574,23","96946,5"
101042,CJ0399H,JUNTA HOMOCINETICA,AutoRepuestos Express,"53359,9","69367,87"
101043,CJ0422H,JUNTA HOMOCINETICA,AutoRepuestos Express,"57961,06","75349,38"
101047,CJ0431H,JUNTA HOMOCINETICA,AutoRepuestos Express,"54648,9","71043,57"
101049,CJ0459H,JUNTA HOMOCINETICA,AutoRepuestos Express,"68436,77","88967,8"
101050,CJ0498H,JUNTA HOMOCINETICA,AutoRepuestos Express,"65533,78","85193,91"
101051,CJ0506H,JUNTA HOMOCINETICA,AutoRepuestos Express,"55413,01","72036,91"
101052,CJ0552H,JUNTA HOMOCINETICA,AutoRepuestos Express,"52429,33","68158,13"
101053,CJ2043H,JUNTA HOMOCINETICA,AutoRepuestos Express,"61563,05","80031,97"
